date,heart_rate_mean,heart_rate_min,heart_rate_max,heart_rate_std,hrv_mean,hrv_min,hrv_max,hrv_std,steps_sum,steps_max,resting_hr_mean,vo2max_mean,respiratory_rate_mean,respiratory_rate_min,respiratory_rate_max,spo2_percent_mean,spo2_percent_min,active_energy_cal_sum,basal_energy_cal_sum,distance_walk_run_m_sum,flights_sum,exercise_minutes_sum,stand_minutes_sum,sleeping_wrist_temp_degF_mean,sleep_minutes_sum
2022-09-08,91.0,91.0,91.0,0.0,40.5313,40.5313,40.5313,0.0,10948.0,915.0,79.0,35.89,20.5,20.5,20.5,1.0,1.0,49.14,847.297,4.62616009,111.0,63.0,63.0,96.2188,1.0499999999999958
2022-09-09,87.3212011022044,68.0,140.0,11.212038843127882,38.36741182364729,21.8972,50.3964,8.203414215205726,94821.0,901.0,72.0561122244489,35.89,20.5,20.5,20.5,1.0,1.0,1157.591,12593.672,29.540158223,1334.0,998.0,1952.0,96.2188,16.63333333333327
2022-09-10,90.49416299734747,48.0,118.0,10.254613390607846,36.80354350132626,26.4288,50.3964,8.2597642027279,86049.0,414.0,78.57294429708223,35.89,20.5,20.5,20.5,0.983129973474801,0.98,266.143,10474.679,24.682158723,755.0,754.0,1552.0,96.2188,12.566666666666617
2022-09-11,89.05678136958711,47.0,131.0,9.894912292421951,39.81346858006042,19.7729,57.7997,11.301882190380566,62511.0,383.0,74.50151057401813,35.89,20.5,20.5,20.5,0.98,0.98,250.84,16172.596,28.36613204,993.0,993.0,1731.0,96.2188,16.549999999999933
2022-09-12,95.87580478507705,56.0,137.0,21.176760534720398,37.363102351987024,14.9526,103.508,26.228161146947812,161121.0,677.0,58.06812652068127,35.89,20.5,20.5,20.5,0.99448499594485,0.97,483.135,14926.92,30.602828945,1972.0,1233.0,3096.0,96.2188,20.54999999999992
2022-09-13,88.05243192660551,61.9756,109.0,11.745620536968858,37.36618018348624,14.9526,65.0886,11.996756050799773,113239.0,878.0,72.0,35.89,20.5,20.5,20.5,1.0,1.0,247.819,8062.115,22.77209664,801.0,545.0,1320.0,96.2188,9.083333333333297
2022-09-14,99.34797326813366,80.0,149.0,13.632713068920392,26.753228850855745,17.9973,37.3577,4.941143571709573,213966.0,932.0,83.30317848410758,35.89,20.5,20.5,20.5,0.9995110024449878,0.99,772.32,17809.556,44.885596564000004,1255.0,1227.0,3490.0,96.2188,20.449999999999918
2022-09-15,87.51369409538229,45.0,139.0,13.089457273588009,36.40349878879637,24.3426,67.8135,13.868853006152163,120728.0,922.0,64.8781226343679,35.89,20.5,20.5,20.5,0.99,0.99,480.501,19836.73,52.607857367,1341.0,1321.0,2155.0,96.2188,22.01666666666658
2022-09-16,86.30564003759399,54.0,122.0,16.846888588123747,50.861967387218044,24.3426,129.092,23.629997456645466,61380.0,442.0,58.421052631578945,35.89,20.5,20.5,20.5,0.9977725563909775,0.95,413.974,14670.975,20.776298658,1289.0,1064.0,1995.0,96.2188,17.733333333333263
2022-09-17,72.46153846153847,64.0,89.0,4.00930717365087,36.7175,36.7175,36.7175,0.0,7762.0,236.0,66.0,35.89,20.5,20.5,20.5,1.0,1.0,54.324000000000005,2462.353,2.96556848,390.0,195.0,195.0,96.2188,3.249999999999987
2022-09-18,72.0,72.0,72.0,0.0,36.7175,36.7175,36.7175,0.0,1614.0,211.0,66.0,35.89,20.5,20.5,20.5,1.0,1.0,0.375,114.375,0.6281941400000001,47.0,25.0,25.0,96.21880000000002,0.416666666666665
2022-09-19,104.8605990942029,72.0,137.0,15.101533754267416,25.893546739130432,11.6114,36.7175,5.601493725192505,112055.0,911.0,82.68840579710145,35.6933152173913,20.5,20.5,20.5,0.9839402173913043,0.97,567.807,10191.999,20.976197991,1118.0,1104.0,2629.0,96.2188,18.399999999999928
2022-09-20,88.5933491646778,70.0,116.0,7.485857244192105,36.29224988066826,23.8488,54.2843,11.772513774637092,57503.0,916.0,73.0,35.56,20.5,20.5,20.5,0.97,0.97,427.872,10957.237,23.788768677,1092.0,838.0,2244.0,96.2188,13.966666666666612
2022-09-21,95.8785139254386,63.0,132.0,17.60137571384481,39.92422291666667,29.9067,66.9715,10.036413449886897,78426.0,655.0,71.86951754385964,35.56,20.5,20.5,20.5,0.9776644736842105,0.97,391.937,12964.015,21.105031724,955.0,912.0,2271.0,96.2188,15.199999999999939
2022-09-22,87.49920323101777,65.0,131.0,11.57519391636464,47.69413037156705,33.4702,75.3618,13.541077355963075,113601.0,839.0,69.0,35.56,20.5,20.5,20.5,0.9890468497576738,0.96,507.878,17479.63,38.289077517,3695.0,1238.0,2897.0,96.2188,20.63333333333325
2022-09-23,87.62256343825666,58.0,166.0,28.293026967921517,36.76551749394673,9.50625,63.6674,18.95448892578972,78774.0,903.0,61.56416464891041,35.56,20.5,20.5,20.5,0.9599999999999999,0.96,378.996,10574.445,22.852343707,1027.0,826.0,1616.0,96.2188,13.766666666666612
2022-09-24,59.45485102880659,53.0,70.0,3.8811604769022345,48.45468271604938,28.9115,61.4847,11.6072318936446,5465.0,199.0,54.0,35.56,20.5,20.5,20.5,0.9776131687242798,0.95,18.307,3418.383,2.29389797,243.0,243.0,729.0,96.21879999999999,4.049999999999984
2022-09-25,100.02717391304348,57.0,116.0,16.983255033486095,50.8324,50.8324,50.8324,0.0,5961.0,259.0,91.8586956521739,35.56,20.5,20.5,20.5,0.95,0.95,42.639,2852.233,1.86774477,184.0,184.0,232.0,96.2188,3.0666666666666544
2022-09-26,89.75395743190661,45.0,134.0,15.030237132756309,30.95161073929961,15.5928,50.8324,10.249907939387954,135546.0,962.0,71.32373540856031,35.56,20.5,20.5,20.5,0.95,0.95,676.274,17648.555,31.207106819,1347.0,1285.0,2752.0,96.2188,21.416666666666583
2022-09-27,100.54421555352242,46.0,164.0,18.007650712536112,48.93819258920402,16.7169,61.71,16.928223069052322,150975.0,901.0,70.01646843549862,35.56,20.5,20.5,20.5,0.95,0.95,587.138,11547.124,15.905322021,1498.0,1093.0,2666.0,96.2188,18.216666666666594
2022-09-28,92.9743870523416,63.0,121.0,10.314124639792382,29.070893847566573,16.9042,41.6994,7.749875204554347,82987.0,649.0,75.90082644628099,35.56,20.5,20.5,20.5,0.95,0.95,553.553,13019.253,31.337796255,1352.0,1089.0,2570.0,96.2188,18.149999999999928
2022-09-29,82.35257544738727,51.0,135.0,13.09780631190814,35.908220901932715,16.5228,73.7322,10.198777148078497,131182.0,921.0,66.14316392269149,35.56,20.5,20.5,20.5,0.9927559055118109,0.95,831.601,17848.481,24.76468585,2437.0,1397.0,3593.0,96.2188,23.283333333333243
2022-09-30,90.40991332560834,66.0,112.0,13.35779988368571,25.02056361529548,18.8072,26.9436,3.028891715774997,97921.0,928.0,68.92352259559675,35.22500579374276,20.5,20.5,20.5,1.0,1.0,477.795,10158.542,22.504931787,1194.0,863.0,2413.0,96.2188,14.383333333333276
2022-10-01,87.9994349909584,43.0,108.0,9.604545065465015,47.7429753164557,19.159,87.52,20.252599341045578,67185.0,606.0,76.86980108499095,35.07,20.5,20.5,20.5,1.0,1.0,398.916,15998.311,22.615518565,1638.0,1106.0,2497.0,96.2188,18.43333333333326
2022-10-02,74.0,74.0,74.0,0.0,32.2519,32.2519,32.2519,0.0,7998.0,255.0,77.0,35.07,20.5,20.5,20.5,1.0,1.0,25.361,2113.792,2.89501221,251.0,145.0,145.0,96.2188,2.416666666666657
2022-10-03,93.17031687150839,51.0,123.0,13.550352782802605,29.715353296089386,14.7486,41.3003,6.9217210651001535,59760.0,666.0,79.78882681564245,35.07,20.5,20.5,20.5,0.9991508379888269,0.99,369.426,11757.885,24.686924169,895.0,895.0,1991.0,96.2188,14.916666666666607
2022-10-04,85.63489821640903,65.0,110.0,8.726322565173794,42.87259797859691,34.4991,57.948,7.124868782170695,79634.0,646.0,72.23781212841855,35.07,20.5,20.5,20.5,1.0,1.0,404.932,11181.086,29.678810049000003,841.0,841.0,1761.0,96.2188,14.01666666666661
2022-10-05,86.51454510022272,61.0,125.0,12.684321954185794,37.456014922049,20.2215,60.6463,17.19729605049021,92088.0,741.0,66.16703786191536,35.07,20.5,20.5,20.5,1.0,1.0,413.039,10799.475,39.812513781,1489.0,898.0,2051.0,96.21880000000002,14.966666666666606
2022-10-06,85.2755427309237,54.0,133.0,10.154169470080326,37.16399542168675,23.8066,73.1273,11.978374768650147,131496.0,924.0,67.96144578313253,35.07,20.5,20.5,20.5,0.9811084337349397,0.95,659.079,17628.323,37.342616586,1826.0,1245.0,2938.0,96.2188,20.74999999999992
2022-10-07,86.91513373786407,54.0,122.0,15.820943641499877,58.22237597087379,27.893,91.8785,24.64470491264692,107333.0,962.0,68.98543689320388,35.07,20.5,20.5,20.5,0.9900000000000001,0.99,669.435,16425.814,44.02607775,1237.0,1236.0,2441.0,96.2188,20.59999999999992
2022-10-08,97.66618030403173,65.0,125.0,11.16235606495223,38.17103278255122,15.8367,82.1842,12.351064334234344,113365.0,390.0,69.0,35.07,20.5,20.5,20.5,0.9899999999999999,0.99,750.896,15584.804,25.609563566,1513.0,1513.0,3343.0,96.21880000000002,25.216666666666566
2022-10-09,104.22568547201809,80.0,119.0,9.6133039741601,36.205123572639906,13.7559,43.1892,7.754416464921188,158239.0,460.0,82.64386659129451,35.07,20.5,20.5,20.5,0.99,0.99,1094.129,17691.511,48.84759111,1769.0,1769.0,3600.0,96.2188,29.483333333333217
2022-10-10,95.84391677662582,63.0,150.0,17.73313730163514,53.55032271442035,16.0928,115.38,24.040522949891628,156863.0,715.0,70.28180961357211,35.07,20.5,20.5,20.5,0.9900000000000001,0.99,558.251,10024.535,20.520128046,1061.0,1061.0,3073.0,96.2188,17.683333333333263
2022-10-11,88.43240937912813,65.0,114.0,12.971343942965133,46.67986314398943,20.8767,115.38,17.527696603850043,42272.0,684.0,70.0,35.07,20.5,20.5,20.5,0.9924966974900925,0.99,243.912,11003.835,18.290651314999998,1193.0,757.0,1207.0,96.21880000000002,12.616666666666617
2022-10-12,100.67937304785895,64.0,130.0,20.030429310931716,33.724609068010075,26.2439,38.3272,5.688686611437292,47724.0,1006.0,72.9206549118388,35.07,20.5,20.5,20.5,1.0,1.0,434.285,10410.054,16.670195194,1358.0,794.0,1767.0,96.21880000000002,13.233333333333281
2022-10-13,64.0,64.0,64.0,0.0,26.243900000000004,26.2439,26.2439,0.0,8669.0,148.0,73.0,35.07,20.5,20.5,20.5,1.0,1.0,36.035,1923.942,3.5076734,160.0,160.0,160.0,96.2188,2.6666666666666563
2022-10-14,64.0,64.0,64.0,0.0,26.2439,26.2439,26.2439,0.0,3520.0,579.0,73.0,35.07,20.5,20.5,20.5,1.0,1.0,2.4850000000000003,551.02,1.308279724,71.0,71.0,71.0,96.2188,1.1833333333333287
2022-10-15,94.13451915567283,63.0,131.0,10.198676325844062,36.59849124010554,26.2439,70.2475,7.293438207599692,211043.0,568.0,71.01055408970976,35.07,20.5,20.5,20.5,1.0,1.0,1123.467,16245.028,58.219821802,3681.0,1895.0,4041.0,96.21879999999999,31.583333333333208
2022-10-16,94.09296632756866,57.0,118.0,12.213167772079135,66.26326937945066,64.4079,70.2475,2.2602777315934137,203522.0,632.0,72.98372329603255,35.07,20.5,20.5,20.5,1.0,1.0,1207.268,14955.982,37.438070301,3932.0,1966.0,4708.0,96.2188,32.76666666666654
2022-10-17,96.54180391489362,69.0,140.0,15.30579518625142,76.81567165957446,19.6973,96.0813,23.90920613588053,70336.0,914.0,72.04425531914893,35.07,20.5,20.5,20.5,0.9996340425531914,0.99,1119.244,12465.772,21.995895686,1405.0,1175.0,3165.0,96.2188,19.583333333333254
2022-10-18,94.54878849171752,61.9337,128.0,16.51980833847306,35.02108927637315,26.8295,42.1535,6.267965349315942,185347.0,822.0,68.23714036617262,35.07,20.5,20.5,20.5,0.99,0.99,586.322,11749.412,20.799800112,1661.0,1147.0,3225.0,96.2188,19.116666666666593
2022-10-19,86.59816696832578,57.0,128.0,14.17884344305384,34.4229756561086,25.5104,63.0279,13.122859277229137,115373.0,1042.0,67.02533936651584,35.07,20.5,20.5,20.5,0.99,0.99,661.099,12936.841,33.322858766,1373.0,1105.0,2850.0,96.2188,18.416666666666593
2022-10-20,87.45485988967691,47.0,119.0,10.423793609891542,42.393967218282114,25.5104,73.4915,15.16788431254092,107733.0,960.0,70.9558707643814,35.07,20.5,20.5,20.5,0.99,0.99,523.127,15408.801,22.841631927,1640.0,1269.0,2634.0,96.2188,21.149999999999917
2022-10-21,81.3529411764706,74.0,97.0,6.42437641103903,70.95813529411765,69.5763,73.4915,1.8760366980141936,10329.0,607.0,76.56149732620321,35.07,20.5,20.5,20.5,0.99,0.99,21.735,5104.256,4.23438505,187.0,187.0,227.0,96.2188,3.1166666666666543
2022-10-22,104.73094168410042,48.0,151.0,16.824168893117363,28.971211872384938,24.9033,69.5763,7.347000604726441,187552.0,667.0,76.7494769874477,35.07,20.5,20.5,20.5,0.99,0.99,1092.64,20377.701,50.559854454,1912.0,1912.0,4585.0,96.2188,31.86666666666654
2022-10-23,93.24462974186308,54.0,131.0,12.56009883888598,43.620532716049375,21.748,46.3777,6.750271149202082,158200.0,522.0,68.0,35.07,20.5,20.5,20.5,0.99,0.99,1080.226,20120.238,42.091640789,1782.0,1782.0,4306.0,96.2188,29.699999999999882
2022-10-24,92.6203537109375,70.0,129.0,10.937505872821843,35.49717646484375,21.4061,76.5912,20.26771639408805,79291.0,662.0,76.775390625,35.07,20.5,20.5,20.5,0.99,0.99,580.902,14375.026,24.653169779,1633.0,1024.0,2283.0,96.2188,17.0666666666666
2022-10-25,100.61538715953307,75.0,131.0,11.832716046202133,64.57502762645915,21.4061,69.9719,14.792322697172539,73422.0,560.0,75.0,35.07,20.5,20.5,20.5,0.99,0.99,267.543,6016.344,11.750953016,514.0,514.0,1317.0,96.2188,8.566666666666633
2022-10-26,89.25589777265745,62.0,119.0,10.986654629941027,68.02900568356375,21.8881,100.319,25.681290509220005,172164.0,913.0,70.10752688172043,35.07,20.5,20.5,20.5,0.99,0.99,704.312,12362.745,33.98938051,1492.0,1302.0,2836.0,96.2188,21.699999999999914
2022-10-27,75.84107502812148,59.0,91.0,7.625232588532502,44.53205343082114,21.8881,61.0894,12.328305772308335,17726.0,222.0,65.11811023622047,35.07,20.5,20.5,20.5,0.99429696287964,0.99,187.075,12991.181,8.055222565,889.0,889.0,1274.0,96.2188,14.816666666666608
2022-10-28,78.34154518518518,68.0,95.0,5.4234743627104915,51.64603209876543,29.7994,56.211,9.998801361799794,30018.0,522.0,70.24444444444444,35.07,20.5,20.5,20.5,1.0,1.0,145.375,4827.679,10.59844577,405.0,405.0,746.0,96.2188,6.749999999999973
2022-10-29,96.85595110701107,66.0,123.0,10.54242423956895,43.53886826568265,34.3553,56.211,4.547113018895236,27607.0,399.0,76.35793357933579,35.07,20.5,20.5,20.5,1.0,1.0,219.936,9170.987,9.957945032,575.0,542.0,1242.0,96.2188,9.033333333333298
2022-10-30,88.07137452764171,72.0,104.0,6.2957529490310735,58.02330153953814,19.2953,61.5135,8.466762906009613,156985.0,410.0,72.07347795661302,35.07,20.5,20.5,20.5,0.9993142057382784,0.98,843.151,17161.78,48.913972291,2679.0,1429.0,2888.0,96.21879999999999,23.81666666666657
2022-10-31,100.46218070628768,69.0,127.0,11.254454207810195,29.596378725236864,17.7341,38.6374,7.337981588712225,84974.0,830.0,83.61498708010336,35.07,20.5,20.5,20.5,0.9881739879414297,0.98,727.781,15505.962,29.252841739,1161.0,1161.0,2721.0,96.2188,19.349999999999923
2022-11-01,94.88546938775511,66.0,133.0,14.718979263599229,54.48999659863946,17.7341,61.0549,9.24745155032418,121097.0,959.0,67.0,35.07,20.5,20.5,20.5,0.999608843537415,0.99,446.965,7328.774,13.652128995,1043.0,588.0,1461.0,96.2188,9.799999999999962
2022-11-02,115.0,115.0,115.0,0.0,56.192,56.192,56.192,0.0,8425.0,690.0,67.0,35.07,20.5,20.5,20.5,1.0,1.0,1.44,2851.056,3.555047127,68.0,48.0,48.0,96.2188,0.7999999999999968
2022-11-03,115.0,115.0,115.0,0.0,56.192,56.192,56.192,0.0,5872.0,995.0,67.0,35.07,20.5,20.5,20.5,1.0,1.0,0.75,1484.925,2.5523664,37.0,25.0,25.0,96.21880000000002,0.416666666666665
2022-11-04,107.74273383886256,79.0,139.0,14.482981620666894,40.42323981042654,12.8911,56.192,12.326923551927893,203712.0,1025.0,79.79052132701422,37.20767772511848,20.5,20.5,20.5,1.0,1.0,866.21,9845.926,36.547362579,1061.0,1055.0,3358.0,96.2188,17.583333333333265
2022-11-05,85.78995072815533,67.0,100.0,6.060761837935836,22.90189296116505,12.8911,25.8204,5.41180711646434,56095.0,590.0,71.58980582524272,37.98,20.5,20.5,20.5,1.0,1.0,235.546,7107.616,19.55180225,712.0,412.0,828.0,96.2188,6.86666666666664
2022-11-06,97.48650627366143,80.0,117.0,8.935837956216247,29.856749594375337,15.2845,30.5292,2.675938670775601,151046.0,715.0,83.82422931314224,37.98,20.5,20.5,20.5,0.9901946998377501,0.98,1126.25,20874.745,40.668652784,1849.0,1849.0,3793.0,96.2188,30.816666666666546
2022-11-07,113.71432743718593,86.0,150.0,15.890276738132917,17.648388442211054,12.0172,22.1843,3.0184778035693567,278104.0,1062.0,86.84924623115577,37.7136783919598,20.5,20.5,20.5,0.98,0.98,964.513,9082.499,31.065415198,1229.0,995.0,3100.0,96.2188,16.583333333333268
2022-11-08,100.18909632925472,64.0,140.0,18.0510698369362,25.180484538375975,15.8718,29.4726,5.285013965865486,304776.0,1028.0,85.1690767519466,36.77,20.5,20.5,20.5,0.98,0.98,863.9350000000001,8189.057,46.305431992,1323.0,899.0,3004.0,96.2188,14.983333333333274
2022-11-09,97.38535673431734,72.0,122.0,11.30568393522298,24.50723920664207,19.0988,33.8229,4.084220208548355,295225.0,1009.0,73.39852398523985,36.867527675276754,20.5,20.5,20.5,0.9812730627306273,0.98,781.766,9032.373,31.782529251,1166.0,1084.0,3621.0,96.2188,18.066666666666595
2022-11-10,74.0,74.0,74.0,0.0,33.8229,33.8229,33.8229,0.0,18836.0,924.0,73.0,36.89,20.5,20.5,20.5,1.0,1.0,17.201999999999998,198.62199999999999,8.322393517,92.0,47.0,47.0,96.2188,0.7833333333333302
2022-11-11,98.51072040816327,74.0,125.0,13.553209689922461,27.864963038548755,23.7682,43.4906,5.497649998365241,282914.0,967.0,79.91534391534391,36.89,20.5,20.5,20.5,0.9772486772486771,0.97,1136.841,10549.039,40.185664448,2666.0,1323.0,3542.0,96.2188,22.049999999999912
2022-11-12,95.89312966781215,60.0,124.0,10.648211816084803,27.498079954180984,25.4758,43.4906,5.690205744323179,122554.0,538.0,61.0,36.89,20.5,20.5,20.5,0.9997250859106529,0.98,568.121,9549.242,32.818755762,882.0,873.0,1932.0,96.2188,14.549999999999942
2022-11-13,92.44256929316339,67.0,114.0,8.34458329629858,57.62177265353419,25.4758,58.9806,6.611062617972507,146478.0,597.0,74.78910776361529,36.89,20.5,20.5,20.5,1.0,1.0,1104.209,21282.068,55.896101119,3216.0,1726.0,3565.0,96.2188,28.766666666666552
2022-11-14,94.20089983079527,82.0,120.0,8.987571567149097,28.061495600676817,25.3107,58.9806,7.239372480995209,215314.0,1062.0,84.96615905245346,36.89,20.5,20.5,20.5,0.9839593908629441,0.98,466.638,6867.159,25.82575437,625.0,591.0,1566.0,96.2188,9.84999999999996
2022-11-15,102.39130787956438,65.0,143.0,14.348174755153313,40.683284753363225,21.855,44.077,7.180503411512448,313211.0,990.0,80.15054452274184,36.89,20.5,20.5,20.5,0.98,0.98,1432.493,14992.236,76.6963729,1954.0,1561.0,5034.0,96.2188,26.016666666666563
2022-11-16,100.99379514321295,62.0,137.0,15.538326003122581,27.50376799501868,15.6807,44.077,6.442163104441018,207057.0,1092.0,69.1027397260274,36.89,20.5,20.5,20.5,0.9988418430884185,0.98,1010.311,14959.389,44.1533438925,3254.0,1606.0,4660.0,96.2188,26.76666666666656
2022-11-17,93.46444090056285,56.0,124.0,16.658531426199453,36.85058530331457,13.7572,109.916,17.402332683516164,283480.0,998.0,70.99124452782989,37.292251407129456,20.5,20.5,20.5,1.0,1.0,1219.99,15346.54,59.827680391,2108.0,1599.0,4015.0,96.2188,26.649999999999896
2022-11-18,93.90661407407407,73.0,145.0,13.941897320252032,31.89201540740741,13.7572,55.1034,15.62037889239432,193731.0,1015.0,81.73777777777778,37.49,20.5,20.5,20.5,1.0,1.0,687.601,6969.901,38.668870123,816.0,675.0,2224.0,96.2188,11.249999999999956
2022-11-19,87.48987372307693,61.0,147.0,10.659127348691369,54.99294067692308,35.6592,55.8268,3.9500896641473613,132726.0,908.0,71.21415384615385,37.49,20.5,20.5,20.5,1.0,1.0,1139.097,20660.354,38.446216051,3930.0,1625.0,3450.0,96.21879999999999,27.083333333333226
2022-11-20,90.58682560777957,76.0,99.0,4.120424888965859,35.701781523500806,30.3296,55.8268,10.406284841045307,80077.0,662.0,77.94327390599676,37.49,20.5,20.5,20.5,1.0,1.0,312.704,8535.16,32.73667738,4912.0,617.0,1262.0,96.2188,10.283333333333292
2022-11-21,92.0,92.0,92.0,0.0,30.3296,30.3296,30.3296,0.0,16619.0,1125.0,78.0,37.49,20.5,20.5,20.5,1.0,1.0,13.467,548.596,6.623506751,166.0,67.0,201.0,96.2188,1.1166666666666623
2022-11-22,92.0,92.0,92.0,0.0,30.3296,30.3296,30.3296,0.0,5334.0,523.0,78.0,37.49,20.5,20.5,20.5,1.0,1.0,9.246,376.648,2.030059178,120.0,46.0,138.0,96.2188,0.7666666666666636
2022-11-23,92.0,92.0,92.0,0.0,30.3296,30.3296,30.3296,0.0,7464.0,978.0,78.0,37.49,20.5,20.5,20.5,1.0,1.0,5.628,229.264,2.700463475,37.0,28.0,84.0,96.2188,0.4666666666666648
2022-11-24,92.0,92.0,92.0,0.0,30.329600000000003,30.3296,30.3296,0.0,214.0,28.0,78.0,37.49,20.5,20.5,20.5,1.0,1.0,2.613,106.444,0.08684748,13.0,13.0,39.0,96.2188,0.2166666666666658
2022-11-25,92.0,92.0,92.0,0.0,30.3296,30.3296,30.3296,0.0,373.0,85.0,78.0,37.49,20.5,20.5,20.5,1.0,1.0,3.4170000000000003,139.196,0.156058451,17.0,17.0,51.0,96.2188,0.2833333333333322
2022-11-26,92.0,92.0,92.0,0.0,30.3296,30.3296,30.3296,0.0,8719.0,629.0,78.0,37.49,20.5,20.5,20.5,1.0,1.0,11.859,483.09200000000004,3.28010683,63.0,59.0,177.0,96.2188,0.9833333333333294
2022-11-27,92.85064695863747,66.0,129.0,8.714947063919729,31.17101411192214,30.3296,53.0064,4.287631534538186,115608.0,555.0,79.91119221411192,37.49,20.5,20.5,20.5,0.9998540145985402,0.99,872.143,20202.37,47.060630059,1644.0,1644.0,2940.0,96.2188,27.399999999999892
2022-11-28,93.99913495639535,56.0,141.0,23.252946054928536,25.575113517441864,10.9059,53.0064,10.906956706105039,232768.0,1096.0,59.06104651162791,36.96169331395349,20.5,20.5,20.5,0.9986700581395349,0.96,3655.7909999999997,18927.064,64.350824156,1376.0,1376.0,3716.0,96.2188,22.93333333333324
2022-11-29,91.02168213680045,47.0,137.0,14.885437663587041,31.30695805539853,13.2139,54.597,11.563248861532712,279081.0,1021.0,70.86433013001695,36.82,20.5,20.5,20.5,1.0,1.0,1546.055,19370.989,63.775965474,3236.0,1769.0,6469.0,96.2188,29.483333333333217
2022-11-30,93.83563010752688,74.0,124.0,14.919080230759867,25.837757204301074,20.2004,28.3161,3.7418463600466985,186545.0,986.0,79.94193548387096,36.82,20.5,20.5,20.5,1.0,1.0,343.871,2700.778,19.09258489,516.0,465.0,1380.0,96.2188,7.749999999999969
2022-12-01,90.0,90.0,90.0,0.0,20.2004,20.2004,20.2004,0.0,17465.0,987.0,80.0,36.82,20.5,20.5,20.5,1.0,1.0,1.763,82.984,7.44011996,114.0,41.0,41.0,96.2188,0.6833333333333306
2022-12-02,98.05255410544511,77.0,130.0,12.629829838137399,22.93678452895419,20.2004,25.7257,2.7637197452318443,375601.0,1027.0,80.99394987035437,36.82,20.5,20.5,20.5,1.0,1.0,939.75,7439.006,30.427284975,1157.0,1157.0,4014.0,96.2188,19.283333333333257
2022-12-03,92.87012691532259,73.0,126.0,9.366342630857488,46.276835080645164,25.7257,49.2383,4.0152213442460285,117163.0,504.0,79.07056451612904,36.82,20.5,20.5,20.5,1.0,1.0,553.712,14222.085,40.510748995,992.0,992.0,1916.0,96.2188,16.533333333333267
2022-12-04,106.0,106.0,106.0,0.0,46.9552,46.9552,46.9552,0.0,140461.0,672.0,79.0,36.82,20.5,20.5,20.5,1.0,1.0,486.661,13200.888,62.479032973,791.0,791.0,1695.0,96.2188,13.18333333333328
2022-12-05,93.35865858585859,43.0,122.0,14.409548518085389,35.01361910009183,16.2119,58.4776,12.396854982056615,228196.0,1063.0,78.0238751147842,36.82,20.5,20.5,20.5,0.99455463728191,0.98,665.038,9921.94,22.8633279828,1541.0,1089.0,3170.0,96.2188,18.149999999999928
2022-12-06,99.80134419642857,71.0,109.0,11.768048727512996,22.8610796875,20.6069,25.2138,1.77113006148254,126863.0,1018.0,74.01785714285714,36.82,20.5,20.5,20.5,0.99,0.99,350.355,5609.916,17.69499911,918.0,448.0,1355.0,96.2188,7.466666666666637
2022-12-07,104.70226395736177,58.0,140.0,16.439578931125528,28.69993850766156,21.98,47.7959,7.30266361584843,379465.0,1059.0,76.95003331112592,36.82,20.5,20.5,20.5,0.9847168554297134,0.95,1381.571,10470.392,41.437866949000004,5001.0,1501.0,5705.0,96.21880000000002,25.016666666666566
2022-12-08,114.1174554872127,51.0,166.0,17.448381603085846,18.692589316931045,17.7552,66.7545,5.0561576163354065,725914.0,1135.0,83.99093557785692,36.8042667529945,20.5,20.5,20.5,0.95,0.95,2827.265,24919.822,108.868275556,4139.0,3089.0,10435.0,96.21880000000002,51.48333333333313
2022-12-09,92.85761928523264,56.0,123.0,12.887517743593992,45.24988550236008,21.2989,66.7545,11.898025272492534,236544.0,1003.0,65.29467296021578,36.01,20.5,20.5,20.5,0.9646325016857721,0.95,844.549,15303.001,58.444023121,1483.0,1483.0,4146.0,96.2188,24.71666666666657
2022-12-10,85.0,85.0,85.0,0.0,44.4887,44.4887,44.4887,0.0,4869.0,724.0,65.0,36.01,20.5,20.5,20.5,1.0,1.0,5.16,61.44,1.83097475,24.0,24.0,48.0,96.2188,0.3999999999999984
2022-12-11,85.0,85.0,85.0,0.0,44.4887,44.4887,44.4887,0.0,3150.0,407.0,65.0,36.01,20.5,20.5,20.5,1.0,1.0,6.02,71.68,1.11956335,28.0,28.0,56.0,96.2188,0.4666666666666648
2022-12-12,85.0,85.0,85.0,0.0,44.4887,44.4887,44.4887,0.0,2358.0,187.0,65.0,36.01,20.5,20.5,20.5,1.0,1.0,6.88,81.92,0.8982930499999999,32.0,32.0,64.0,96.2188,0.5333333333333312
2022-12-13,85.0,85.0,85.0,0.0,44.4887,44.4887,44.4887,0.0,2997.0,286.0,65.0,36.01,20.5,20.5,20.5,1.0,1.0,7.74,92.16,1.17264982,38.0,36.0,72.0,96.2188,0.5999999999999976
2022-12-14,107.94483919597991,85.0,125.0,9.646436031253158,35.083164321608045,15.4587,44.4887,12.156980879766813,27502.0,612.0,91.6608040201005,36.01,20.5,20.5,20.5,0.9971859296482412,0.99,192.593,4847.341,10.483087612,401.0,398.0,842.0,96.2188,6.633333333333307
2022-12-15,101.091088125,79.1855,124.0,11.550862866583303,30.517898125,18.5039,39.4649,8.716309154524184,40571.0,487.0,84.4375,36.01,20.5,20.5,20.5,0.99,0.99,303.896,8828.916,14.237719949,640.0,640.0,1437.0,96.2188,10.666666666666625
